# iteration error x0 x1 x2 x3
92 7.858018834819614 0.7098638285513683 0.8683927294246818 -6.497522268278204 4.442300338643955
93 7.831181507338333 0.7081128610392823 0.890994177269154 -6.555444946843524 4.480905051436584
94 7.804462801181173 0.7063657963147923 0.9135452230106921 -6.613238415188743 4.519423631754306
95 7.777862188842682 0.7046226261244336 0.9360459767409213 -6.6709029612001025 4.557856273679285
96 7.751379145314049 0.7028833421697883 0.958496548633973 -6.728438872171081 4.59620317058927
97 7.7250131480506505 0.7011479361164472 0.9808970489003748 -6.785846434796785 4.634464515197185
98 7.698763676942814 0.6994163996017245 1.0032475877474833 -6.843125935169355 4.672640499585273
99 7.672630214289297 0.6976887242412728 1.0255482753455336 -6.900277658774165 4.710731315234598
100 7.646612244773025 0.6959649016347796 1.0477992217984942 -6.957301890486802 4.748737153050577
101 7.620709255438933 0.6942449233708531 1.070000537119115 -7.014198914570618 4.786658203385005
102 7.59492073567355 0.6925287810312176 1.092152331207509 -7.070969014674841 4.824494656055203
103 7.569246177185936 0.6908164661943218 1.1142547138328278 -7.127612473833166 4.862246700360568
104 7.5436850739901065 0.6891079704384301 1.1363077946175708 -7.184129574462698 4.899914525096957
105 7.518236922388435 0.6874032853442786 1.1583116830241615 -7.240520598363256 4.93749831856917
106 7.492901220956078 0.685702402497353 1.180266488343496 -7.296785826716981 4.974998268601838
107 7.467677470526216 0.6840053134898407 1.2021723196851442 -7.352925540088176 5.01241456254891
108 7.442565174175997 0.6823120099223099 1.2240292859690132 -7.408940018423366 5.049747387301922
109 7.4175638372131525 0.680622483405133 1.2458374959182554 -7.464829541051532 5.086996929297257
110 7.392672967163132 0.678936725559728 1.2675970580532365 -7.520594386684542 5.124163374522522
111 7.3678920737566695 0.6772547280195926 1.2893080806864217 -7.576234833417658 5.161246908522138
112 7.343220668917848 0.6755764824312166 1.3109706719180612 -7.6317511587302125 5.198247716402288
113 7.318658266752463 0.6739019804548358 1.3325849396325382 -7.687143639486342 5.235165982835308
114 7.294204383536686 0.6722312137650903 1.3541509914953285 -7.742412551935848 5.272001892063571
115 7.269858537706077 0.6705641740515821 1.375668934950428 -7.7975581717150995 5.308755627902979
116 7.245620249844739 0.6689008530193412 1.3971388772182387 -7.852580773847998 5.3454273737460625
117 7.221489042674828 0.6672412423892317 1.418560925293812 -7.907480632747012 5.382017312564799
118 7.197464441046054 0.6655853338982886 1.4399351859454208 -7.962258022214268 5.418525626913161
119 7.173545971925544 0.6639331193000004 1.4612617657133937 -8.016913215442626 5.454952498929404
120 7.149733164387793 0.6622845903645533 1.4825407709091822 -8.07144648501683 5.4912981103382
121 7.126025549604653 0.6606397388790334 1.50377230761467 -8.12585810291471 5.527562642452557
122 7.102422660835575 0.6589985566475837 1.5249564816815915 -8.180148340508339 5.563746276175637
123 7.0789240334179295 0.6573610354915541 1.546093398731158 -8.234317468565274 5.599849192002418
124 7.055529204757367 0.6557271672496124 1.5671831641537768 -8.288365757249775 5.635871570021233
125 7.032237714318322 0.6540969437778194 1.5882258831088887 -8.34229347612403 5.6718135899152715
126 7.009049103614622 0.6524703569497284 1.6092216605249134 -8.396100894149448 5.707675430963924
127 6.985962916200105 0.6508473986564254 1.6301706010992676 -8.449788279687914 5.743457272044128
128 6.962978697659356 0.6492280608065728 1.6510728092984375 -8.503355900503033 5.7791592916316
129 6.940095995598534 0.6476123353264488 1.6719283893581371 -8.556804023761437 5.814781667802034
130 6.917314359636203 0.6460002141599676 1.6927374452835036 -8.610132916034072 5.850324578232278
131 6.894633341394284 0.6443916892686855 1.713500080849332 -8.66334284329745 5.88578820020142
132 6.872052494488973 0.642786752631818 1.7342163996003666 -8.71643407093499 5.921172710591895
133 6.849571374521868 0.641185396246232 1.754886504851613 -8.769406863738293 5.956478285890526
134 6.827189539070968 0.6395876121264367 1.775510499688652 -8.82226148590839 5.9917051021895436
135 6.804906547681854 0.6379933923045857 1.7960884869680358 -8.874998201057117 6.026853335187607
136 6.782721961858885 0.6364027288304501 1.8166205693176523 -8.927617272208353 6.061923160190769
137 6.760635345056391 0.6348156137714055 1.8371068491371185 -8.980118961799318 6.096914752113454
138 6.738646262669982 0.6332320392124129 1.857547428598213 -9.032503531681899 6.131828285479411
139 6.716754282027864 0.6316519972559904 1.8779424096452912 -9.084771243123912 6.166663934422641
140 6.694958972382221 0.6300754800221947 1.898291893995724 -9.136922356810421 6.201421872688349
141 6.673259904900557 0.6285024796485812 1.9185959831403412 -9.188957132844997 6.236102273633832
142 6.651656652657262 0.6269329882901926 1.9388547783438985 -9.240875830751046 6.270705310229406
143 6.630148790624984 0.6253669981195137 1.959068380645515 -9.292678709473066 6.305231155059305
144 6.608735895666258 0.6238045013264414 1.9792368908591562 -9.344366027377928 6.33967998032256
145 6.5874175465250335 0.6222454901182648 1.999360409574098 -9.395938042256198 6.374051957833902
146 6.5661933238182915 0.620689956719618 2.0194390371553936 -9.44739501132338 6.408347259024636
147 6.545062810027691 0.61913789337245 2.0394728737443564 -9.49873719122121 6.442566054943518
148 6.524025589491283 0.6175892923359956 2.0594620192590347 -9.54996483801894 6.476708516257628
149 6.503081248395227 0.6160441458867323 2.079406573394698 -9.6010782072146 6.510774813253225
150 6.482229374765527 0.6145024463183487 2.0993066356243086 -9.652077553736277 6.544765115836629
151 6.4614695584599 0.6129641859417113 2.119162305199004 -9.70296313194337 6.578679593535058
152 6.440801391159585 0.6114293570848262 2.1389736811485944 -9.75373519562789 6.612518415497501
153 6.420224466361184 0.6098979520927978 2.158740862282033 -9.804393998015678 6.646281750495548
154 6.399738379368617 0.6083699633278008 2.178463947187903 -9.85493979176772 6.679969766924277
155 6.3793427272851275 0.6068453831690376 2.1981430342349064 -9.905372828981353 6.713582632803059
156 6.359037109005151 0.6053242040127021 2.217778221572341 -9.955693361191553 6.747120515776421
157 6.338821125206423 0.6038064182719488 2.2373696071305886 -10.005901639372194 6.780583583114895
158 6.318694378342034 0.6022920183768483 2.2569172886216036 -10.055997913937274 6.813972001715833
159 6.298656472632478 0.6007809967743536 2.276421363539387 -10.105982434742188 6.847285938104267
160 6.278707014057845 0.59927334592826 2.295881929160474 -10.155855451084935 6.880525558433708
161 6.258845610349944 0.597769058319178 2.3152990825444144 -10.205617211707427 6.913691028487031
162 6.239071870984525 0.5962681264444811 2.334672920534257 -10.255267964796657 6.946782513677256
163 6.219385407173512 0.5947705428182809 2.3540035397570263 -10.30480795798598 6.979800179048391
164 6.199785831857254 0.593276299971389 2.37329103662421 -10.354237438356352 7.012744189276259
165 6.18027275969687 0.5917853904512689 2.3925355073322265 -10.40355665243752 7.045614708669322
166 6.160845807066568 0.590297806822018 2.4117370478629154 -10.452765846209308 7.078411901169501
167 6.141504592046007 0.5888135416643112 2.4308957539840024 -10.50186526510279 7.11113593035299
168 6.122248734412708 0.587332587575377 2.4500117212495853 -10.550855154001543 7.143786959431065
169 6.103077855634536 0.5858549371689573 2.46908504500061 -10.599735757242874 7.176365151250928
170 6.08399157886213 0.5843805830752695 2.4881158203653424 -10.648507318619021 7.208870668296487
171 6.064989528921423 0.5829095179409701 2.5071041422598435 -10.697170081378381 7.241303672689183
172 6.046071332306209 0.5814417344291171 2.5260501053884337 -10.745724288226704 7.273664326188802
173 6.027236617170674 0.5799772252191385 2.5449538042441793 -10.794170181328338 7.3059527901942785
174 6.008485013322047 0.5785159830067902 2.5638153331093507 -10.842508002307401 7.338169225744492
175 5.989816152213225 0.5770580005041211 2.5826347860559014 -10.890737992249003 7.37031379351908
176 5.9712296669354705 0.575603270439442 2.6014122569459364 -10.93886039170046 7.40238665383924
177 5.952725192211071 0.5741517855572787 2.620147839432168 -10.986875440672456 7.434387966668523
178 5.934302364386106 0.5727035386183468 2.6388416269583916 -11.034783378640281 7.466317891613638
179 5.91596082142323 0.571258522399507 2.657493712759957 -11.082584444545004 7.498176587925248
180 5.897700202894488 0.5698167296937378 2.676104189864231 -11.130278876794673 7.5299642144987535
181 5.879520149974101 0.568378153310091 2.6946731510910444 -11.177866913265493 7.561680929875104
182 5.861420305431363 0.5669427860736608 2.7132006890531764 -11.22534879130303 7.59332689224158
183 5.843400313623572 0.5655106208255458 2.7316868961568117 -11.272724747723373 7.624902259432564
184 5.825459820488938 0.5640816504228174 2.75013186460199 -11.319995018814328 7.656407188930358
185 5.807598473539491 0.5626558677384806 2.768535686383076 -11.367159840336607 7.687841837865951
186 5.789815921854183 0.5612332656614352 2.7868984532892203 -11.414219447524976 7.71920636301981
187 5.772111816071833 0.5598138370964487 2.8052202569048053 -11.461174075089458 7.750500920822654
188 5.754485808384205 0.5583975749641148 2.8235011886099186 -11.508023957216485 7.781725667356243
189 5.736937552529124 0.556984472200817 2.8417413395807904 -11.554769327570064 7.812880758354153
190 5.719466703783545 0.5555745217587023 2.859940800790253 -11.601410419292948 7.843966349202549
191 5.70207291895674 0.5541677166056335 2.8780996630082165 -11.647947465007825 7.874982594940972
192 5.684755856383477 0.5527640497251655 2.8962180168020804 -11.69438069681841 7.905929650263089
193 5.667515175917215 0.5513635141165028 2.9142959525372345 -11.74071034631069 7.93680766951749
194 5.650350538923342 0.5499661027944645 2.932333560377457 -11.786936644553998 7.967616806708449
195 5.633261608272458 0.5485718087894605 2.950330930285411 -11.833059822102236 7.998357215496684
196 5.616248048333666 0.5471806251474376 2.968288152023061 -11.879080108994957 8.029029049200128
197 5.59930952496794 0.5457925449298635 2.9862053151521333 -11.924997734758566 8.059632460794706
198 5.5824457055214065 0.5444075612136814 3.004082509034572 -11.97081292840745 8.090167602915074
199 5.565656258818824 0.543025667091278 3.0219198228329645 -12.016525918445103 8.120634627855408
200 5.548940855156899 0.5416468556704477 3.0397173455109963 -12.06213693286528 8.151033687570134
201 5.532299166297884 0.540271120074367 3.0574751658338966 -12.10764619915314 8.181364933674715
202 5.515730865462884 0.5388984534415429 3.075193372368884 -12.153053944286365 8.211628517446385
203 5.4992356273255 0.537528848925797 3.092872053485592 -12.198360394736296 8.241824589824914
204 5.482813128005267 0.5361622996962213 3.1105112973565316 -12.243565776469087 8.271953301413356
205 5.466463045061317 0.5347987989371425 3.1281111919575215 -12.288670314946788 8.302014802478809
206 5.45018505748586 0.5334383398480933 3.145671825068109 -12.333674235128493 8.332009242953147
207 5.433978845697908 0.5320809156437806 3.1631932842720443 -12.37857776147148 8.36193677243379
208 5.417844091536833 0.5307265195540422 3.18067565695768 -12.423381117932298 8.391797540184442
209 5.401780478256132 0.5293751448238209 3.1981190303184435 -12.468084527967907 8.421591695135817
210 5.385787690517098 0.5280267847131335 3.2155234913532436 -12.512688214536785 8.45131938588641
211 5.369865414382495 0.5266814324970203 3.232889126866908 -12.557192400100025 8.480980760703222
212 5.354013337310456 0.5253390814655338 3.250216023470632 -12.60159730662246 8.510575967522497
213 5.338231148148138 0.5239997249236923 3.267504267582392 -12.645903155573777 8.540105153950467
214 5.322518537125579 0.5226633561914495 3.2847539454273873 -12.690110167929621 8.569568467264103
215 5.306875195849636 0.5213299686036569 3.3019651430384696 -12.734218564172664 8.59896605441182
216 5.291300817297694 0.519999555510044 3.3191379462565678 -12.778228564293766 8.628298062014228
217 5.275795095811716 0.518672110275161 3.336272440731127 -12.822140387792993 8.657564636364848
218 5.260357727092073 0.5173476262783726 3.35336871192052 -12.865954253680783 8.686765923430853
219 5.24498840819156 0.5160260969138084 3.370426845092476 -12.909670380479009 8.715902068853824
220 5.229686837509319 0.5147075155903317 3.3874469253245207 -12.95328898622206 8.74497321795042
221 5.214452714784909 0.5133918757315155 3.404429037504383 -12.996810288457928 8.773979515713117
222 5.199285741092296 0.5120791707755994 3.421373266330433 -13.040234504249332 8.80292110681098
223 5.1841856188339035 0.510769394175455 3.4382796963120827 -13.083561850174744 8.831798135590336
224 5.169152051734807 0.509462539398577 3.4551484117702453 -13.126792542329529 8.860610746075501
225 5.154184744836637 0.5081585999270087 3.4719794968377173 -13.169926796326962 8.88935908196951
226 5.139283404491983 0.506857569257355 3.4887730354596154 -13.212964827299349 8.918043286654829
227 5.1244477383583185 0.5055594409007115 3.505529111393792 -13.255906849899059 8.946663503194056
228 5.109677455392391 0.5042642083826615 3.522247808211255 -13.298753078299644 8.97521987433067
229 5.094972265844282 0.5029718652432281 3.5389292092965943 -13.341503726196885 9.0037125424897
230 5.0803318812517295 0.5016824050368373 3.5555733978483683 -13.384159006809831 9.032141649778472
231 5.065756014434422 0.5003958213323054 3.5721804568795514 -13.426719132881907 9.060507337987296
232 5.051244379488233 0.49911210771278974 3.5887504692179286 -13.469184316681933 9.088809748590167
233 5.036796691779555 0.4978312577757597 3.605283517506518 -13.511554770005231 9.117049022745507
234 5.022412667939684 0.4965532651329735 3.6217796842039753 -13.553830704174642 9.14522530129683
235 5.008092025859159 0.4952781234104317 3.6382390515850087 -13.596012330041571 9.173338724773453
236 4.993834484682155 0.4940058262483663 3.6546617017408005 -13.6380998579871 9.20138943339121
237 4.9796397648008925 0.49273636730118037 3.67104771657939 -13.680093497922972 9.229377567053156
238 4.9655075878501655 0.4914697402374494 3.6873971778261074 -13.721993459292658 9.25730326535023
239 4.951437676701669 0.4902059387398587 3.7037101670239676 -13.763799951072428 9.285166667561997
240 4.937429755458633 0.4889449565051958 3.719986765534086 -13.805513181772362 9.312967912657303
241 4.923483549450274 0.48768678724430525 3.736227054536075 -13.847133359437398 9.340707139295
242 4.909598785226324 0.48643142468205947 3.752431115028452 -13.888660691648363 9.368384485824604
243 4.895775190551664 0.48517886255733444 3.768599027829045 -13.930095385523028 9.396000090287018
244 4.88201249440084 0.4839290946229692 3.7847308735753997 -13.971437647717133 9.423554090415202
245 4.868310426952726 0.4826821146457405 3.8008267327251737 -14.012687684425408 9.451046623634861
246 4.854668719585206 0.4814379164063317 3.816886685556549 -14.053845701382611 9.478477827065136
247 4.841087104869666 0.4801964936992913 3.8329108121686053 -14.09491190386455 9.5058478375193
248 4.827565316565955 0.47895784033302446 3.8488991924817557 -14.135886496689094 9.533156791505391
249 4.814103089616846 0.4777219501297402 3.86485190623812 -14.176769684217225 9.560404825226954
250 4.800700160142902 0.47648881692543144 3.880769033001943 -14.217561670354055 9.587592074583693
251 4.787356265437215 0.47525843456983524 3.8966506521599693 -14.258262658549798 9.61471867517215
252 4.774071143960135 0.47403079692641614 3.9124968429218474 -14.29887285180083 9.641784762286367
253 4.760844535334194 0.4728058978723291 3.928307684320534 -14.33939245265069 9.668790470918585
254 4.747676180338795 0.4715837312983808 3.944083255212669 -14.379821663191075 9.695735935759913
255 4.7345658209051456 0.470364291109009 3.9598236342789916 -14.42016068506286 9.722621291200971
256 4.721513200111136 0.4691475712222515 3.9755289000247207 -14.460409719457125 9.749446671332613
257 4.708518062176179 0.46793356556971205 3.9911991307799424 -14.50056896711612 9.776212209946545
258 4.695580152456221 0.4667222680965325 4.0068344047000135 -14.540638628334285 9.802918040536019
259 4.682699217438562 0.4655136727613574 4.0224347997659295 -14.58061890295924 9.82956429629649
260 4.669875004736931 0.4643077735363114 4.038000393784737 -14.620509990392803 9.856151110126303
261 4.657107263086475 0.4631045644069709 4.053531264389921 -14.660312089591969 9.882678614627302
262 4.6443957423386415 0.46190403937232405 4.069027489041758 -14.70002539906989 9.909146942105552
263 4.631740193456333 0.46070619244474276 4.084489145027748 -14.739650116896883 9.935556224571958
264 4.619140368508932 0.45951101764996277 4.0999163094629765 -14.779186440701432 9.961906593742947
265 4.60659602066737 0.4583185090270412 4.115309059290501 -14.818634567671133 9.988198181041112
266 4.594106904199236 0.45712866062834073 4.130667471281736 -14.85799469455371 10.01443111759586
267 4.581672774463828 0.45594146651947975 4.145991622036834 -14.897267017657986 10.040605534244099
268 4.5692933879074475 0.4547569207793301 4.1612815879850675 -14.936451732854866 10.066721561530859
269 4.556968502058396 0.45357501749995777 4.176537445385222 -14.975549035578297 10.092779329709943
270 4.544697875522236 0.45239575078661454 4.191759270325956 -15.01455912082627 10.118778968744602
271 4.532481267977042 0.45121911475770476 4.206947138726195 -15.053482183161776 10.14472060830816
272 4.520318440168537 0.450045103544748 4.222101126335504 -15.092318416713773 10.170604377784677
273 4.508209153905418 0.4488737112923632 4.2372213087344655 -15.131068015178158 10.196430406269565
274 4.496153172054585 0.4477049321582192 4.2523077613350715 -15.169731171818738 10.222198822570265
275 4.484150258536411 0.4465387603130292 4.267360559381067 -15.208308079468194 10.247909755206878
276 4.472200178320139 0.4453751899405027 4.282379777948361 -15.246798930529044 10.273563332412815
277 4.460302697419098 0.44421421523732946 4.297365491945374 -15.285203916974595 10.29915968213541
278 4.448457582886177 0.4430558304131375 4.312317776113434 -15.323523230349892 10.324698932036576
279 4.436664602809105 0.44190002969048225 4.32723670502712 -15.3617570617727 10.35018120949345
280 4.424923526305921 0.4407468073048 4.342122353094664 -15.399905601934424 10.375606641599004
281 4.413234123520302 0.43959615750439013 4.356974794558313 -15.437969041101113 10.400975355162709
282 4.401596165617109 0.438448074550377 4.371794103494685 -15.475947569114336 10.426287476711153
283 4.390009424777734 0.4373025527166971 4.3865803538151535 -15.51384137539219 10.451543132488652
284 4.378473674195648 0.43615958629005197 4.401333619266222 -15.551650648930218 10.476742448457909
285 4.366988688071882 0.43501916956989056 4.4160539734298645 -15.589375578302349 10.501885550300639
286 4.355554241610548 0.4338812968683796 4.430741489723921 -15.62701635166185 10.526972563418184
287 4.344170111014308 0.43274596251037284 4.445396241402451 -15.664573156742277 10.552003612932156
288 4.332836073480076 0.43161316083338386 4.460018301556092 -15.702046180858341 10.576978823685009
289 4.3215519071944595 0.4304828861875621 4.474607743112444 -15.739435610906959 10.601898320240748
290 4.310317391329404 0.4293551329356546 4.489164638836429 -15.776741633368085 10.626762226885461
291 4.299132306037829 0.42822989545298573 4.503689061330619 -15.813964434305676 10.651570667628013
292 4.287996432449222 0.4271071681274321 4.518181083035639 -15.85110419936864 10.67632376620063
293 4.276909552665318 0.42598694535938453 4.532640776230528 -15.888161113791737 10.701021646059495
294 4.265871449755802 0.42486922156172446 4.547068213033073 -15.925135362396507 10.725664430385416
295 4.254881907753921 0.423753991159796 4.561463465400175 -15.962027129592173 10.750252242084393
296 4.243940711652288 0.42264124859138935 4.575826605128231 -15.998836599376618 10.774785203788252
297 4.233047647398573 0.42153098830669333 4.590157703853465 -16.035563955337246 10.799263437855267
298 4.222202501891208 0.42042320476827927 4.6044568330523035 -16.07220938065192 10.823687066370734
299 4.211405062975262 0.4193178924510707 4.618724064041728 -16.10877305808988 10.848056211147627
300 4.2006551194381245 0.41821504584231467 4.6329594679796084 -16.145255170012618 10.872370993727158
301 4.189952461005405 0.4171146594415659 4.647163115865107 -16.181655898374867 10.896631535379424
302 4.179296878336636 0.4160167277606342 4.661335078538969 -16.21797542472543 10.920837957104014
303 4.168688163021254 0.41492124532358543 4.6754754266839385 -16.25421393020813 10.944990379630562
304 4.15812610757441 0.41382820666669445 4.689584230825072 -16.290371595562682 10.96908892341939
305 4.147610505432795 0.41273760633841705 4.70366156133009 -16.32644860112559 10.993133708662096
306 4.1371411509505895 0.41164943889939004 4.71770748840975 -16.362445126831137 11.017124855282177
307 4.126717839395453 0.4105636989223685 4.7317220821181705 -16.398361352212127 11.041062482935583
308 4.116340366944297 0.40948038099222506 4.745705412353215 -16.434197456400934 11.064946711011343
